Column1,Èý´ÓÐÖ-Èý´ÓµÜ,ÒåÄ¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,Òå¸¸-ÒåÅ®,Òå¸¸-Òå×Ó,Ç×¼Ò-Ç×¼Ò,´Ó×æ¹Ã-´ÓÖ¶Ëï,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËï×Ó,²®Ä¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,²®¸¸-Ö¶Å®Ðö,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶×Ó,ÐÖ-ÃÃ,ÐÖ-µÜ,¹«¹«-¶ùÏ±,ÑøÄ¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,Ñø¸¸-ÑøÅ®,Ñø¸¸-Ñø×Ó,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,Êå-É©,ÊåÄ¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,Êå¸¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸µÜ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸µÜ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,ÌÃ²®-ÌÃÖ¶,ÌÃÐÖ-ÌÃÃÃ,ÌÃÐÖ-ÌÃµÜ,ÌÃ½ã·ò-ÌÃÄÚµÜ,ÌÃ½ã-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÍâÔø×æÄ¸-ÍâÔøËï,ÍâÔø×æ¸¸-ÍâÔøËï,Íâ×æÄ¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,·ò-ÆÞ,ÃÃ·ò-ÆÞ½ã,½ã·ò-ÃÃ·ò,½ã·ò-ÆÞµÜ,½ã-ÃÃ,½ã-µÜ,¹Ã-É©,¹ÃÄ¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹Ã¸¸-Ö¶×Ó,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,ÒÌÄ¸-ÍâÉû,ÒÌÄ¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÆÅÆÅ-¶ùÏ±,ÔÀÄ¸-Å®Ðö,ÔÀ¸¸-Å®Ðö,¸ÉÂè-¸ÉÅ®¶ù,¸Éµù-¸É¶ù×Ó,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸µÜ,µÜÏ±-²®,×å²®Êå-×åÖ¶,×å½ã-×åÃÃ,Ôø×æÄ¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ä¸-Å®,Ä¸-×Ó,¸¸-Å®,¸¸-×Ó,×æÏÈ-ºó´ú,×æÄ¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æ¸¸-ËïÅ®,×æ¸¸-Ëï×Ó,¼ÌÐÖ-¼ÌÃÃ,¼ÌÐÖ-¼ÌµÜ,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼Ì½ã-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼ÌÄ¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼Ì¸¸-¼ÌÅ®,¼Ì¸¸-¼Ì×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æ¸¸-¼ÌËï×Ó,¾Ë¹«-ÉûËï,¾ËÄ¸-ÍâÉû,¾ËÄ¸-ÍâÉûÅ®,¾Ë¸¸-ÍâÉû,¾Ë¸¸-ÍâÉûÅ®,¾Ë¸¸-ÉûÅ®Ðö,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,±íÐÖ-±íµÜ,±í½ã-±íÃÃ,±í½ã-±íµÜ,±íÉ©-±íÐ¡Êå,¸ß×æÄ¸-ÐþËï,¸ß×æ¸¸-ÐþËï
¹Ã±í½ã-¹Ã±íÃÃ,0.074262305,-0.106584709,-0.405424893,-0.255113301,-0.304570937,0.166273324,0.064182396,-0.154851373,0.189681821,-0.047209684,0.141896256,-0.170359337,-0.006724476,-0.057289689,-0.143237627,0.248753872,0.262018937,-0.094740661,-0.243356624,-0.573738709,-0.380288779,0.017978297,-0.353978407,0.214698454,0.199457106,-0.107418796,-0.045329201,0.311628547,-0.280035614,-0.287647078,-0.306955534,-0.129552729,-0.482140731,0.306551291,-0.202210408,-0.027342076,0.189620412,0.054007949,0.133796223,0.483446504,-0.058013509,-0.139598937,0.12122711,0.296642991,-0.173857415,0.018818658,-0.114599594,0.107605919,-0.047716635,0.110532407,-0.087522691,0.139475816,0.452638845,0.279095773,0.23208158,0.284154749,0.414562504,0.294496085,-0.152320692,0.088621472,-0.14592653,1,0.355233716,-0.057786938,0.145213111,0.177949586,0.156362982,0.148555854,0.275983491,0.233828198,-0.103972735,-0.269609877,-0.364832062,0.204433718,0.321258563,0.273767829,0.255798325,0.285740875,-0.223668746,-0.073659576,0.206395307,0.184727691,0.088693933,-0.089010571,0.01544202,0.140016671,-0.155847608,-0.376758977,-0.025553013,0.134519567,0.054043462,-0.082088697,0.098407896,0.358422694,-0.233953324,0.038862548,-0.054304198,-0.504402362,0.189960322,-0.25063699,-0.532692095,-0.571158557,-0.455849901,-0.429082131,0.036588566,-0.559107643,-0.3562121,-0.03015979,-0.136773335,-0.071728461,0.357191478,-0.185434522,-0.104187176,-0.064303029,0.317500924,0.172583165,0.183383716,0.307475384,0.553059067,0.176195733,0.128443266,-0.198856533,0.260527304
¹Ã±í½ã-¹Ã±íµÜ,0.089347233,-0.249813632,-0.384241382,-0.341001206,-0.036157583,0.419715432,-0.215163794,-0.159953782,0.2880479,0.058319625,-0.069181273,-0.256955964,-0.144491542,0.365602628,0.001380265,0.006422205,0.425851,-0.086399432,-0.166719789,-0.098341267,-0.398198897,-0.251167804,0.014151351,0.180701876,0.123393601,-0.000213015,-0.023448603,-0.031959799,0.028064246,-0.192295364,-0.172722388,0.054603465,-0.086149724,0.251393682,-0.105336052,0.086869714,0.279927597,0.102698359,0.255168764,0.535653753,0.11577138,-0.266145958,0.338088756,0.320999845,-0.296693433,0.236972653,-0.052507391,0.006275319,-0.089479797,0.300257187,-0.204193455,0.260447973,-0.0875696,0.273376677,0.243514954,0.076238405,0.151749336,0.191316012,-0.126128954,0.021702184,0.022099079,0.355233716,1,-0.364689567,0.159420021,-0.156893839,0.193787873,0.174878515,0.383000653,0.228876928,0.047500529,-0.098319798,-0.116862076,-0.083613701,0.04435716,0.006323888,0.034324961,0.036588913,0.085472377,-0.211829243,-0.055073366,0.233183735,-0.025549126,-0.058216561,-0.117594394,0.116888943,-0.170167321,-0.053035223,0.054771522,0.13028123,-0.152473996,-0.007141967,-0.052807158,-0.023401032,-0.064076339,0.373313483,0.073317065,-0.312980703,0.185671853,-0.001808364,-0.047059077,-0.184129709,-0.267969759,-0.279266261,-0.311143726,-0.132319714,-0.408520829,-0.323781247,0.051228452,0.257114636,0.039099474,-0.209762535,0.023153285,-0.093803477,-0.037127159,-0.099687825,-0.25365812,0.444143313,0.362003187,0.233970972,0.243238845,-0.4517485,-0.044688653
ÒÌÄ¸-ÍâÉû,0.164292968,-0.072049131,-0.00478932,0.224136684,-0.192775531,-0.535791602,0.255689722,0.456616444,-0.360928486,-0.116074758,0.383600028,0.78523426,0.341065288,-0.125921258,-0.223426323,-0.377258619,-0.589537148,-0.046542017,-0.288363338,0.031836297,0.039244425,-0.110435278,-0.131705247,0.241263344,-0.052904907,-0.135285404,-0.07684408,-0.102258615,-0.199082107,-0.037161582,0.213294441,-0.022952707,0.166021031,-0.377906689,-0.049621687,-0.099731559,-0.354050563,-0.271736062,0.261925759,-0.291827479,-0.485943121,-0.085841675,-0.575774291,-0.316575027,0.34921946,-0.337752435,-0.096100252,0.133040745,0.31900752,-0.686348798,0.198843977,0.164473898,0.018108416,-0.530597444,-0.390726343,-0.153694075,-0.091320409,-0.389411083,0.284940203,0.316286843,-0.111682283,-0.057786938,-0.364689567,1,0.095064798,0.044109906,-0.52393593,0.285746255,-0.015036999,-0.315578656,-0.019637127,0.172104719,0.009947903,0.053378611,0.055414755,0.158090091,0.185521487,0.251397254,0.104384207,0.534530115,0.011295692,-0.401679232,-0.087345224,-0.192227976,-0.029686455,-0.465245764,-0.122782175,-0.306876771,-0.428697517,0.161414862,0.165459738,0.151660558,0.543154264,-0.111169837,0.121032337,-0.362232189,0.48029703,0.334948929,-0.05093846,-0.323297427,-0.184263239,0.080533014,-0.133091623,-0.013172624,0.639475942,0.261069433,0.4869816,0.027942993,-0.381813804,-0.500344972,0.363013665,0.099540424,-0.025753787,-0.056678362,-0.241389617,0.199114996,0.393087433,-0.450393233,-0.293445051,-0.678659571,-0.40221432,0.788144623,0.188459419
ÒÌÄ¸-ÍâÉûÅ®,-0.218866157,0.202581329,-0.105978791,-0.344823304,-0.261622584,0.153571044,-0.160044431,0.391620095,0.197795116,0.162803452,0.624738093,-0.199530195,-0.349618925,-0.016058786,-0.262723179,0.046330882,0.103517061,-0.248292901,-0.020821018,-0.463960019,-0.587600136,0.217973489,-0.385361033,0.432990391,0.175001664,-0.165839634,0.373218672,0.010398731,-0.398392894,-0.542812275,-0.541006178,-0.380464376,-0.348933362,0.022939957,-0.32855647,0.069093229,0.218581865,-0.472964914,-0.062374623,0.360418083,-0.191406626,0.052499241,0.321693881,0.450438112,-0.189310507,0.312488428,0.384287211,0.253029902,0.686444672,0.066174085,-0.380613956,-0.386944623,-0.102013673,0.263932129,-0.210153841,-0.037970447,0.31145435,-0.099827217,-0.338939006,-0.419977714,-0.412013639,0.145213111,0.159420021,0.095064798,1,0.405970615,0.26074709,-0.00534282,0.299584265,0.114777695,-0.326517052,-0.45227864,-0.430006659,0.332780022,0.126494305,-0.056190985,-0.482450167,0.543812804,-0.074261589,0.099792485,-0.086990557,0.058520859,0.0158278,0.114474431,0.273764462,0.028665968,0.000755443,-0.106222662,0.21640297,0.108764233,0.534103496,0.153106176,0.284253848,0.352521885,-0.467920408,0.154677606,0.764982156,-0.292631191,-0.326903608,-0.347341323,-0.088885542,-0.537861082,-0.41272054,-0.2509717,-0.046511768,-0.156623634,-0.343194031,-0.024610414,-0.09824925,0.12772368,0.247326396,0.219771153,-0.176855472,-0.248313507,0.119326064,0.437137106,0.17551866,0.323692594,0.368932407,-0.047683447,0.143085724,-0.068415343,0.346579114
ÒÌ¸¸-ÍâÉû,-0.446964164,0.457767313,0.010793341,-0.271573851,-0.102995291,0.04966856,-0.091850577,0.146715043,0.166225312,0.190318714,0.418333646,-0.178019376,-0.282436467,-0.191171722,0.14348633,0.326066111,0.04658157,0.014403002,-0.031767631,-0.497936069,-0.325734394,0.171984424,-0.350058054,0.090834484,0.163985138,0.170036775,0.399778154,-0.035602114,-0.400220956,-0.357261382,-0.452553311,-0.441473429,-0.519820626,0.075063217,-0.414404253,0.128424787,0.353939177,-0.262240854,-0.334147521,0.209849376,0.098333512,0.331821223,0.203373631,0.399705793,-0.096015233,0.435620745,0.321671165,0.312906365,0.290994356,0.00265239,-0.445978311,-0.440005368,-0.065909884,0.344734415,0.123209025,-0.128741079,0.098663714,0.06874369,-0.38607699,-0.562739062,-0.240521255,0.177949586,-0.156893839,0.044109906,0.405970615,1,0.273486417,-0.31027946,0.126857145,0.345566503,-0.362566881,-0.253493821,-0.326076111,0.122682508,0.079599064,-0.219197585,-0.482192491,0.211644704,0.062223636,0.133027994,-0.144435995,0.192436179,0.302910861,0.37659922,0.486002442,0.285376786,0.364264902,0.212909322,0.387336972,0.116480479,0.516131522,0.243419138,0.313813389,0.543894453,-0.492634276,0.004116008,0.164199927,-0.115852025,-0.49874946,-0.335425121,-0.141748484,-0.497759611,-0.424890361,-0.201883937,-0.113634763,-0.298849229,-0.368386896,0.083631188,0.075868434,0.317773508,0.237491301,0.191691515,0.063381988,-0.043309425,0.50236886,0.228658039,0.178977167,0.245091325,0.083548494,0.220568315,0.109544551,-0.032335835,0.246584214
ÒÌ±íÐÖ-ÒÌ±íÃÃ,-0.238374171,0.315422127,-0.016749404,-0.45133867,-0.15036343,0.565257681,-0.176773901,-0.11551971,0.301056892,0.138486836,0.062593239,-0.674236848,-0.491905108,-0.126689053,-0.069877,0.64272463,0.588405326,-0.369652176,0.353048113,-0.461392829,-0.416638325,0.378340949,-0.364037224,0.070025968,-0.122623425,-0.037942484,0.610345118,0.079109073,-0.252808795,-0.304472299,-0.421781483,-0.162228616,-0.480231968,0.521844724,-0.203646629,0.260543531,0.78768354,-0.17190446,-0.255380829,0.476604911,0.244918502,-0.09436228,0.186048836,0.556597838,-0.002436167,0.66104926,0.479790691,0.090638575,0.182346283,0.542950945,-0.426942954,-0.453087257,0.070787834,0.651428173,0.467816874,-0.049319053,0.264229907,0.024601936,-0.707011719,-0.645196301,-0.350900127,0.156362982,0.193787873,-0.52393593,0.26074709,0.273486417,1,-0.497588802,0.25236109,0.288051993,-0.365170958,-0.562227466,-0.53810339,0.069884911,-0.024475135,0.132170827,-0.154401793,0.395479552,-0.406171584,-0.052827003,-0.032816479,0.358436202,0.194464289,0.355816779,0.230865079,0.514484781,0.241212458,0.392432058,0.530910683,-0.132179342,0.439564626,0.152517761,-0.324329671,0.387398407,-0.52210782,0.623940484,-0.146546348,-0.470825184,-0.163115702,-0.211697471,-0.117459984,-0.539707029,-0.273490823,-0.448463085,-0.501498371,-0.526410939,-0.57975239,0.111409168,-0.098714535,0.372766699,-0.112876782,-0.212572016,0.025739237,0.121568063,0.284270001,0.262202484,0.213345436,0.819221382,0.444299144,0.449836606,0.722443451,-0.489784345,0.187166179
ÒÌ±íÐÖ-ÒÌ±íµÜ,0.258162095,-0.28099639,-0.329712237,0.121265518,-0.073714375,-0.190535705,0.021182409,-0.147658376,-0.333750297,0.153583288,0.101692273,0.397969755,0.339264042,-0.128942367,-0.269069998,-0.356438516,-0.334531482,-0.05428686,-0.179852869,0.108946136,-0.089335872,-0.476242155,0.144105421,0.267172136,-0.112372889,-0.166908079,-0.560735843,0.205764271,0.225414831,0.095120267,0.327728403,0.472558265,0.33122807,-0.135849644,0.266923387,-0.101987659,-0.359427346,0.357009298,0.285043378,0.017883406,-0.162295872,-0.216864269,-0.096664936,-0.410519727,-0.119778212,-0.254187963,-0.533112843,-0.110710639,-0.063506943,-0.273461958,0.456704464,0.579292753,-0.044427875,-0.306618982,-0.247446513,0.415629107,-0.13557948,-0.052886855,0.353688703,0.480625205,0.229903907,0.148555854,0.174878515,0.285746255,-0.00534282,-0.31027946,-0.497588802,1,0.202670713,0.008769007,-0.075377485,0.35286628,-0.008876356,-0.148118834,0.275920188,-0.007666403,0.132909432,0.028341001,0.142488895,0.04763395,0.521164367,-0.299976551,-0.001174817,-0.6186198,-0.423394572,-0.518033355,-0.427210611,-0.712237785,-0.672375566,-0.077247004,-0.417441896,-0.02866625,0.036664968,-0.260136087,0.416934135,-0.232230478,0.131394303,0.06666592,0.282860597,0.026538006,-0.305289918,0.183984638,-0.177192728,-0.033209971,0.313645603,0.21195802,0.343964579,-0.391092001,-0.201306947,-0.448978303,0.184311167,0.133150886,-0.058163994,-0.072935773,-0.047133828,0.229450288,0.085981761,-0.161646742,-0.028253595,-0.243003366,-0.334076454,0.10930206,-0.145519026
ÒÌ±í½ã-ÒÌ±íÃÃ,-0.052408305,0.187799692,-0.396012946,-0.371805218,-0.276617957,0.291223441,-0.37231672,-0.051225412,-0.114197834,0.082036912,0.35238773,0.161390673,-0.11816184,-0.013118341,-0.203777481,0.17803574,0.240115603,-0.30814134,-0.247305482,-0.318070693,-0.394767862,-0.126704351,-0.130957789,0.48851599,0.23850513,-0.098056445,0.138683116,0.038971717,-0.188420399,-0.480373,-0.172476978,-0.086734763,-0.21322777,0.205861844,-0.380703668,0.320288321,0.291104914,0.093312559,0.350289731,0.748394325,-0.269554137,-0.298477691,0.048279095,0.139598762,-0.176626776,0.300697247,0.106978854,0.063996333,0.169932619,-0.007249022,-0.051029772,0.304239894,-0.045279264,0.236478151,0.09737084,0.049315245,0.116267827,-0.113494044,-0.172102836,-0.156625259,-0.119927145,0.275983491,0.383000653,-0.015036999,0.299584265,0.126857145,0.25236109,0.202670713,1,0.161318687,-0.16307784,-0.33862108,-0.32133681,-0.031629658,0.130627174,0.182298813,-0.035079624,0.474893524,-0.063138892,0.033179435,0.227354093,-0.205048336,-0.020677378,0.012111927,0.07593653,-0.139063474,-0.031169961,-0.178166794,-0.065157293,-0.103527554,0.14007355,0.010490443,-0.019760699,0.163231971,-0.224624077,0.355152797,0.238943361,-0.123601895,0.170371594,-0.280688729,-0.274321619,-0.294000307,-0.460718692,-0.514974297,-0.062528727,-0.217343049,-0.289842902,0.096390328,-0.293205863,0.016028674,0.199761547,-0.234002313,0.04059799,-0.287580245,0.349369792,0.354232898,0.385863862,0.459371106,0.318205028,-0.037388408,0.187272628,-0.21915284,0.144172593
ÒÌ±í½ã-ÒÌ±íµÜ,-0.028275431,0.316551001,0.256703513,0.10408161,0.257123559,0.452462954,-0.233259217,-0.352137684,0.033720646,0.08288119,-0.261218421,-0.227762592,-0.250506894,-0.305506981,0.443928035,0.203473612,0.152253822,0.024123329,-0.085716136,-0.288501715,-0.17253608,-0.393074128,0.079775477,0.247673586,0.029070044,0.412003634,0.008073283,-0.242720252,-0.051468724,0.159792104,-0.033811705,0.027624285,-0.074078081,0.459041558,0.220267864,0.228175869,0.261925246,0.205181302,-0.381841973,0.144642176,0.661599333,0.080392518,0.275729688,0.031386674,-0.5164462,0.156307146,-0.252298102,0.089653809,-0.150702865,0.368430093,-0.047463738,-0.017546224,0.019084157,0.282667457,0.113362457,0.061904447,-0.288391668,0.084450572,0.008909882,0.004220697,0.303816512,0.233828198,0.228876928,-0.315578656,0.114777695,0.345566503,0.288051993,0.008769007,0.161318687,1,-0.268988122,0.024675373,0.00688217,-0.296629306,-0.240543337,-0.100002328,-0.229085474,0.097353638,0.319820459,-0.279960562,0.033698172,0.000129694,-0.083558191,0.032817691,-0.030428527,0.086198708,0.016559352,0.137942033,0.129045482,-0.111333751,-0.261046467,-0.107385388,-0.297624108,-0.049642847,0.06575087,0.265742073,-0.162568663,-0.061885471,0.069363483,0.182759872,-0.006838749,-0.124526141,-0.137528363,-0.058853237,-0.174212851,-0.255884924,-0.362382993,-0.475914753,0.163783768,0.205312756,-0.144237174,-0.066927398,-0.367353158,-0.258903249,0.660553612,0.056519079,-0.139038058,0.348673925,0.002737575,0.324537998,0.43495302,-0.422363737,-0.312442143
ÆÅÆÅ-¶ùÏ±,0.034663195,-0.326706504,0.030672179,0.195770323,0.268025539,-0.0807499,-0.230622338,-0.124865809,0.173924508,-0.399781633,-0.214593669,0.249016254,0.047107773,0.15044222,0.265553296,-0.358409688,0.206986397,0.568838072,-0.354345152,0.443264343,0.323754444,-0.0670997,0.342371121,-0.008257192,0.206958807,0.130722554,-0.439813745,-0.134486163,0.168363404,0.463760841,0.24654296,0.053811625,0.380031495,-0.212276213,0.061061142,-0.063029278,-0.507899042,-0.003231613,0.236930212,-0.281456728,-0.046018022,-0.06410588,0.078833308,-0.354412797,-0.012401511,-0.500892272,-0.283778761,-0.34868913,-0.333225071,-0.096057458,0.068935685,0.345551868,0.073643428,-0.277933198,0.017356208,-0.174239016,-0.191355928,0.372340542,0.330714846,0.231433659,0.189165073,-0.103972735,0.047500529,-0.019637127,-0.326517052,-0.362566881,-0.365170958,-0.075377485,-0.16307784,-0.268988122,1,0.271033801,0.518102802,0.022330681,-0.236303948,0.109670363,0.361395722,-0.276730274,0.17792267,-0.108282585,-0.232691855,0.072366292,-0.319890297,0.01915599,-0.136226229,0.14622497,-0.140531919,-0.029559712,-0.146999209,-0.114578854,-0.398375882,-0.335836728,-0.237733189,-0.395341526,0.299016242,-0.297726858,-0.146224325,0.309602598,0.373933826,0.421354825,0.276959484,0.405118871,0.486288259,0.448055187,0.017698272,0.17314596,0.180796126,-0.071343062,0.356589491,-0.131428794,-0.210656951,-0.031608748,-0.147648324,-0.242273754,-0.203534783,-0.328851858,-0.260104842,-0.499695834,-0.175820354,0.067762065,-0.339028343,-0.067336313,-0.216565848
ÔÀÄ¸-Å®Ðö,0.045754211,-0.163766676,0.202706183,0.497491608,0.464294756,-0.102920187,0.021300854,-0.121016242,-0.231755132,-0.081933848,-0.336376436,0.432599621,0.447010473,-0.177228368,0.29872562,-0.541247387,-0.439579669,0.441731844,-0.100178922,0.412415436,0.48065392,-0.460656367,0.324480769,-0.158565549,-0.218580269,0.322974236,-0.616193811,-0.360223782,0.193658156,0.522484513,0.459730073,0.281996038,0.55553471,-0.003142113,0.448628414,-0.161979495,-0.51617229,0.176511615,0.028972067,-0.538101227,0.10446041,0.200700873,-0.094021832,-0.649558052,0.07655152,-0.448679454,-0.52849464,-0.315675693,-0.26795561,-0.282022361,0.39099414,0.408369731,-0.050220218,-0.484672608,-0.114478888,-0.169929452,-0.569882764,0.076157424,0.602349408,0.488086652,0.627074069,-0.269609877,-0.098319798,0.172104719,-0.45227864,-0.253493821,-0.562227466,0.35286628,-0.33862108,0.024675373,0.271033801,1,0.650780618,-0.388377847,-0.174276124,-0.160018213,0.196455168,-0.488754905,0.440162807,-0.051373184,0.038160372,-0.217026183,-0.111800545,-0.336823363,-0.339291046,-0.300624321,-0.310224153,-0.170668246,-0.509210235,-0.177910708,-0.616348322,-0.103533375,-0.106599119,-0.589636714,0.742683748,-0.261612969,-0.109912958,0.530231989,0.108864962,0.334834941,0.345791728,0.66388574,0.51948575,0.469388266,0.12616454,0.414981622,0.553506377,-0.411541331,0.213384591,-0.220270031,-0.187876929,0.2798836,-0.0247297,-0.004147548,-0.192359218,-0.329400692,-0.378996765,-0.586249243,-0.621626959,-0.133211583,-0.273506876,0.239168121,-0.517732216
ÔÀ¸¸-Å®Ðö,-0.058511021,-0.121398574,0.454648027,0.608008107,0.455000006,0.009857077,-0.058263073,-0.132072369,-0.168271863,-0.278427812,-0.423695704,0.289865086,0.182004683,-0.017635769,0.498471382,-0.523855528,-0.304742325,0.4692076,-0.21141425,0.575912988,0.710003789,-0.351562482,0.605103718,-0.088331099,-0.03319105,0.402474292,-0.474243006,-0.474911969,0.295161694,0.668183872,0.335704046,0.208185778,0.601118052,0.021585067,0.297160166,-0.079307852,-0.597117047,0.172866338,-0.050469951,-0.557232269,0.203371876,0.158540267,0.06868934,-0.565114112,-0.032331986,-0.599007738,-0.376208835,-0.329140258,-0.310064138,-0.138592811,0.421292833,0.393172624,0.009623164,-0.478190821,-0.215726019,-0.421041811,-0.654499982,0.009327575,0.756879333,0.415002658,0.644162682,-0.364832062,-0.116862076,0.009947903,-0.430006659,-0.326076111,-0.53810339,-0.008876356,-0.32133681,0.00688217,0.518102802,0.650780618,1,-0.416156887,-0.394879433,-0.162391117,0.175223481,-0.410032872,0.456500363,-0.352360348,-0.403249952,-0.346675213,-0.348640625,-0.023208227,-0.119722747,-0.273224941,-0.19620842,0.171776232,-0.223498957,-0.227855738,-0.618451152,-0.391605571,-0.125149965,-0.592114751,0.67405529,-0.171960942,-0.096590128,0.54084257,0.192256951,0.584128084,0.543085595,0.722928624,0.742402349,0.632174779,0.124599889,0.508242593,0.426361863,-0.251037678,0.360227099,0.023450933,-0.347973249,0.085815775,-0.135386902,-0.102173284,-0.230163918,-0.522973305,-0.46126569,-0.634106949,-0.704954624,-0.21564254,-0.210021257,0.159859079,-0.512723736
¸ÉÂè-¸ÉÅ®¶ù,-0.020663749,-0.087467505,-0.19784186,-0.224463602,-0.543135396,-0.10271355,0.248391305,0.199540018,0.336753813,0.098139579,0.294579456,-0.239087206,-0.159805878,0.259561105,-0.20159759,0.270358911,0.12280954,-0.152117338,-0.085617128,-0.428016068,-0.264083394,0.428377309,-0.475539955,-0.137360178,0.386427839,-0.281977489,0.291605522,0.426129061,-0.32886839,-0.497045982,-0.445204598,-0.53242212,-0.525891228,-0.351384968,-0.373627506,0.262478367,-0.055860033,-0.329951611,0.285992916,0.091285516,-0.454375927,-0.023790474,0.096458185,0.486415165,0.118118268,0.073621989,0.466989882,0.272093837,0.303603913,-0.224212397,-0.299990154,-0.337136238,0.124849053,0.135710837,-0.168253613,0.320621948,0.679799466,0.270352839,-0.177505076,-0.077197407,-0.62424828,0.204433718,-0.083613701,0.053378611,0.332780022,0.122682508,0.069884911,-0.148118834,-0.031629658,-0.296629306,0.022330681,-0.388377847,-0.416156887,1,0.396080105,0.02506432,0.008852291,0.146737643,0.009803127,0.079748306,0.272999089,0.25663192,0.160145798,0.101791877,0.388836475,0.107167666,-0.062532745,-0.232150962,0.155844581,0.251313381,0.482767935,0.027246664,0.280385364,0.434015583,-0.560451788,-0.312939821,0.172672008,-0.172794523,-0.425554173,-0.473669727,-0.227394981,-0.425252713,-0.195388768,-0.265052627,0.054768726,-0.333705511,-0.147178851,0.4447398,-0.131127039,-0.003037056,0.272569392,0.079673424,0.170315418,-0.097033843,-0.182653384,0.239267103,-0.093037892,-0.034103527,0.560164116,0.040565423,-0.206355233,0.12633937,0.463017093
