Column1,·ò-ÆÞ,¸¸-×Ó,¸¸-Å®,Ä¸-×Ó,Ä¸-Å®,ÐÖ-µÜ,ÐÖ-ÃÃ,½ã-µÜ,½ã-ÃÃ,×æ¸¸-Ëï×Ó,×æ¸¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æÄ¸-ËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,Íâ×æÄ¸-ÍâËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,Ôø×æÄ¸-ÔøËïÅ®,¸ß×æ¸¸-ÐþËï,¸ß×æÄ¸-ÐþËï,ÍâÔø×æ¸¸-ÍâÔøËï,ÍâÔø×æÄ¸-ÍâÔøËï,×æÏÈ-ºó´ú,²®¸¸-Ö¶×Ó,²®¸¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,²®Ä¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,Êå¸¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,ÊåÄ¸-Ö¶Å®,¹Ã¸¸-Ö¶×Ó,¹Ã¸¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹ÃÄ¸-Ö¶Å®,¾Ë¸¸-ÍâÉû,¾Ë¸¸-ÍâÉûÅ®,¾ËÄ¸-ÍâÉû,¾ËÄ¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,ÒÌ¸¸-ÍâÉûÅ®,ÒÌÄ¸-ÍâÉû,ÒÌÄ¸-ÍâÉûÅ®,ÌÃÐÖ-ÌÃµÜ,ÌÃÐÖ-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ½ã-ÌÃÃÃ,±íÐÖ-±íµÜ,±íÐÖ-±íÃÃ,±í½ã-±íµÜ,±í½ã-±íÃÃ,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±íÐÖ-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÔÀ¸¸-Å®Ðö,ÔÀÄ¸-Å®Ðö,¹«¹«-¶ùÏ±,ÆÅÆÅ-¶ùÏ±,¾Ë¸¸-ÉûÏ±,¾Ë¸¸-ÉûÅ®Ðö,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶Å®Ðö,½ã·ò-ÆÞµÜ,ÃÃ·ò-ÆÞÐÖ,ÃÃ·ò-ÆÞ½ã,Êå-É©,¹Ã-É©,µÜÏ±-²®,ÐÖÆÞ-µÜÆÞ,½ã·ò-ÃÃ·ò,Ç×¼Ò-Ç×¼Ò,´Ó×æ¸¸-´ÓËï×Ó,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æÄ¸-´ÓËï×Ó,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æ¹Ã-´ÓÖ¶Ëï,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,Èý´ÓÐÖ-Èý´ÓµÜ,ÌÃ²®-ÌÃÖ¶,±íÊå-±íÖ¶,×å²®Êå-×åÖ¶,×åÐÖ-×åµÜ,×å½ã-×åÃÃ,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÌÃ½ã·ò-ÌÃÄÚµÜ,±íÉ©-±íÐ¡Êå,Òö²®Êå-ÒöÖ¶,¾Ë¹«-ÉûËï,ÒÌÆÅ-ÒÌÉûËï,¼Ì×æ¸¸-¼ÌËï×Ó,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼ÌÍâ×æ¸¸-¼ÌÍâËïÅ®,¼ÌÍâ×æÄ¸-¼ÌÍâËï×Ó,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼Ì¸¸-¼Ì×Ó,¼Ì¸¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼ÌÄ¸-¼ÌÅ®,¼ÌÐÖ-¼ÌµÜ,¼ÌÐÖ-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼Ì½ã-¼ÌÃÃ,Ñø¸¸-Ñø×Ó,Ñø¸¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,ÑøÄ¸-ÑøÅ®,Òå¸¸-Òå×Ó,Òå¸¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,ÒåÄ¸-ÒåÅ®,¸Éµù-¸É¶ù×Ó,¸Éµù-¸ÉÅ®¶ù,¸ÉÂè-¸É¶ù×Ó,¸ÉÂè-¸ÉÅ®¶ù,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸µÜ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸µÜ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸µÜ,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸µÜ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸µÜ
¼ÌÄ¸-¼Ì×Ó,0.183717533,0.100639975,0.154110011,0.278894092,0.174397496,0.040055408,-0.012532303,0.201671339,0.072816828,0.113135466,-0.002409919,0.01272212,0.019656572,0.02810958,0.094493251,0.10196994,-0.039447267,-0.072393148,-0.09998137,0.002767633,-0.299955155,-0.183456582,-0.098827221,-0.148801024,0.010027294,-0.045291674,-0.186965998,-0.067247857,0.132009475,0.057328177,-0.158400306,0.042411175,0.021729472,-0.076345997,-0.172046911,-0.119612952,-0.131020711,-0.002212471,-0.174519435,0.198009559,-0.184126866,-0.110560813,-0.160732135,-0.02236307,-0.159146064,-0.166638243,-0.361297585,-0.422770606,-0.184100774,-0.338333036,-0.258882597,-0.116796272,-0.00954874,-0.192300218,-0.276375272,-0.147103723,-0.021818209,-0.115043412,-0.115147002,-0.136510125,-0.189077496,-0.228714153,-0.118828461,-0.109196971,-0.050377234,-0.253391344,-0.005562885,0.135727436,0.112467941,0.338668671,-0.223785915,-0.173889585,-0.260711332,-0.216112128,-0.130521645,-0.25840255,-0.075845714,0.018355214,0.31468622,-0.125301872,0.077837661,-0.16702357,-0.037016189,-0.151484612,-0.064877353,-0.169732884,-0.131064189,-0.11847064,-0.213903318,-0.157772903,-0.253115314,-0.255319189,-0.281696355,-0.38591135,-0.153379923,-0.294026159,-0.168707023,-0.148940184,-0.292659548,-0.088920261,-0.351042577,-0.186161115,0.028115573,0.029864926,0.231571658,-0.048034931,0.110795181,0.120663724,0.206710393,0.063114923,0.444214607,0.413802692,1,0.451382195,0.158772055,0.205754724,0.275010507,0.005694656,0.218418266,0.309063093,0.216446562,0.426707782,-0.047653064,0.14132322,0.24955255,0.060408907,0.168805925,0.194366234,0.227133795,0.075257217,-0.082389071,0.249168425,-0.041069347,0.363974173,-0.006498239,0.06435612,-0.03527226,0.085789362,0.21292013,0.26616158,0.207744019,0.264073215
¼ÌÄ¸-¼ÌÅ®,0.070758,0.084783703,0.118889797,0.174048765,0.230751641,0.087953753,0.052625791,0.330494329,0.132420598,-0.072355104,-0.201625075,-0.092790751,0.093373759,0.026613394,0.124154497,-0.000945895,0.033165831,-0.233005201,-0.025371543,-0.143039916,-0.392482652,-0.388478886,-0.182513308,-0.223219864,-0.120124015,-0.047494725,-0.105795028,0.178947218,0.170529607,0.237674725,-0.162730192,0.056805223,0.057253591,0.182827225,-0.04632253,-0.089074982,-0.10366413,0.080770239,0.011697291,0.158938957,-0.040888905,0.043307047,0.071770438,0.066922736,-0.004837331,-0.128347347,-0.167432206,-0.276922724,-0.065084192,-0.067768722,-0.149732694,-0.153867803,0.041540844,0.070130362,-0.238944322,-0.261005133,-0.039195903,-0.062245773,0.164744658,-0.031255953,-0.225843301,-0.068466414,-0.029842323,0.059660259,-0.017668933,-0.085239557,0.232172221,0.242317885,0.18762878,0.304290856,-0.200783068,-0.118272186,-0.171551733,0.062763787,-0.058472048,-0.193614344,-0.131343559,-0.017268565,0.13881389,-0.098254795,0.271968087,-0.050454452,-0.065334396,-0.064823605,0.05404217,-0.280101448,-0.042040168,-0.121905999,-0.239374905,-0.150579604,-0.320139013,-0.223642679,-0.331662368,-0.272314233,-0.091223301,-0.402255369,-0.238037175,-0.169852809,-0.234467599,-0.162795788,-0.342309834,-0.156555352,-0.17991512,-0.020593181,0.01990103,-0.167534676,0.003609954,0.155938926,0.187604346,0.067404619,0.332299451,0.379647078,0.451382195,1,0.244049865,-0.133567392,0.021636746,0.100217923,-0.170273684,0.002815717,-0.118180647,0.16537565,-0.145299193,0.074938489,0.094822643,0.102705029,0.260279269,0.222166474,0.136618827,0.299884372,-0.10712359,0.111049938,0.061791419,0.246369775,0.049548475,0.011501755,-0.130133922,0.046217475,0.002922523,0.083483327,0.075162903,0.118713379
¼ÌÐÖ-¼ÌµÜ,0.09121382,0.008803159,-0.019596978,0.049811629,0.096113613,0.46613394,0.141160953,0.185510225,0.231217809,0.01616657,-0.150664274,-0.134878599,-0.118357982,0.059239665,0.002184898,0.067535038,-0.153394984,0.041216666,-0.050304626,-0.118397111,-0.170488642,-0.074963507,-0.331835192,-0.072602271,-0.118373781,0.10256458,0.037716157,-0.139945705,-0.026399025,-0.043680539,0.039807954,-0.089961702,-0.029885037,-0.051168917,0.117736106,-0.169684333,-0.07649206,-0.080725307,0.022451619,-0.112013875,-0.067166333,-0.295445694,-0.114430183,-0.28231478,-0.153461477,-0.352299885,0.237423704,-0.09482697,-0.115625605,-0.092021089,0.218041345,-0.131587193,0.00928886,0.121418117,-0.187179812,-0.038239745,0.121368827,-0.055473408,0.320147252,-0.137625565,-0.012392222,-0.098764642,-0.019761691,-0.073141828,-0.129929031,-0.025216202,0.06370214,-0.013847436,0.010782381,0.005919041,-0.247232046,-0.009313251,-0.294626232,-0.067480066,0.014483324,0.050839184,-0.157837676,0.000400454,-0.041775263,-0.040456378,0.154046064,-0.074934914,0.15787987,0.075902666,-0.219045609,-0.192383142,-0.237853004,-0.134318367,0.236903946,0.232384081,0.043814312,-0.080237382,-0.076398315,0.016037212,-0.214533532,-0.090173802,-0.292983118,-0.125692463,-0.09507377,-0.131063948,-0.140571532,-0.117532894,-0.093462416,-0.153850981,-0.079936795,0.000836514,0.049107245,-0.006040641,0.057294729,0.015027301,0.284410573,0.004543722,0.158772055,0.244049865,1,0.085330718,0.248258464,0.125647767,0.095180774,-0.052788692,0.045569379,-0.10764357,0.120588721,-0.139797227,0.178098395,-0.002758371,0.061243699,-0.15275235,0.125861601,-0.012041331,0.188523985,-0.055336972,-0.090318988,0.148479056,0.166128038,-0.022616761,-0.04878653,0.131746808,0.218117678,0.071454901,0.09559081,0.169640549
¼ÌÐÖ-¼ÌÃÃ,0.112732891,-0.08685132,0.023959111,0.014254022,0.01432765,-0.032008193,-0.065911431,-0.131418593,0.058143648,-0.216373749,-0.083459208,-0.178917089,-0.201668242,-0.256509725,-0.205766057,-0.034419357,-0.149581693,-0.070142252,-0.011448645,-0.093594685,0.054029739,-0.019697619,-0.106504992,0.022464273,-0.059961976,-0.189084433,-0.227783976,-0.284154101,-0.128928914,-0.247023306,-0.364574335,-0.260486296,-0.227067085,-0.286367318,-0.209714426,-0.090269897,-0.055312257,-0.003626878,-0.296571358,-0.028554258,-0.005252163,-0.155294278,-0.028495884,-0.082496558,-0.007049693,-0.0107611,0.107489298,0.092518486,0.020236303,0.08765091,-0.037025769,0.113645122,-0.174091941,0.005130784,0.018983875,0.108580554,-0.179617047,-0.176496518,-0.086388054,-0.27050395,-0.142677054,-0.196348896,-0.301444156,0.010353185,-0.112020219,0.04779164,-0.124183361,-0.115419392,0.129272353,-0.029374937,0.011118349,0.016273169,0.078294222,0.014801003,0.175714644,0.145247929,0.260829361,0.285367728,0.331401349,0.094636496,-0.150294369,-0.040070249,-0.158686338,-0.3767943,-0.395246129,-0.149275161,-0.354179835,-0.283152261,0.087671394,-0.134718297,0.097605345,0.118424583,0.039678112,0.029415304,0.222436484,0.047322275,0.018166186,0.20525288,0.152430538,-0.001865479,0.059894002,0.058397742,0.472081061,0.100695306,0.304603329,0.028132138,-0.159648942,-0.113465087,-0.192349579,-0.057205125,0.132134072,0.028750621,0.205754724,-0.133567392,0.085330718,1,0.700433621,0.358648043,0.324825032,0.330818379,0.388882431,0.122835416,0.067517865,-0.075492091,0.014942,-0.022922958,-0.179795636,-0.108322486,-0.011817183,-0.091999571,0.168906297,0.270275807,0.145757675,0.269144906,0.262055026,0.055980107,0.099587194,0.092231358,0.405464008,0.495263551,0.15326856,0.007059404
¼Ì½ã-¼ÌµÜ,0.10256974,-0.00846116,0.009900322,0.085607108,0.187367967,0.0214479,-0.006248787,-0.054628482,0.075736973,-0.2554338,-0.211269647,-0.218650244,-0.169151087,-0.182556437,-0.148849877,-0.152388068,-0.142032013,-0.148789213,-0.076955754,-0.171180765,-0.160774738,-0.098639961,-0.181124449,-0.113072068,0.033872761,-0.198197563,-0.086328589,-0.102245006,0.089499083,-0.051070952,-0.293533372,-0.26240588,-0.217333657,-0.141787494,-0.08281431,-0.14574601,-0.140953611,-0.023411936,-0.116448868,0.083508186,0.005938685,-0.04484347,0.015432498,0.048845862,0.030253013,-0.143297578,0.084938318,0.002736903,0.159548429,0.023107178,0.037032904,0.097651595,-0.055695884,-0.051258493,-0.158395019,-0.125548017,-0.110262923,-0.163743931,0.002591458,-0.195518663,-0.160370567,-0.244839488,-0.251251209,-0.08401838,-0.104690738,-0.004709367,-0.027697986,-0.071928953,0.155371123,0.072748405,-0.146684725,0.004500093,-0.142365984,-0.094004066,0.157299165,0.166872903,0.24421442,0.153467072,0.192058858,0.107410705,-0.082174395,-0.04918827,-0.198045388,-0.353939896,-0.312600555,-0.146452515,-0.302647738,-0.36207559,-0.021810286,-0.122320878,-0.070791137,0.063922039,-0.063583,0.039384433,0.054594615,-0.116468976,-0.141569065,0.032855316,-0.028996534,-2.36E-05,-0.124793341,-0.008042741,0.349495315,0.243011019,0.269967907,0.011796888,-0.024128694,0.016244121,-0.065746612,-0.073672902,0.206050922,0.136479609,0.275010507,0.021636746,0.248258464,0.700433621,1,0.419598875,0.212256537,0.169414938,0.233443723,0.081977534,-0.005592678,-0.102906113,0.068071393,0.020348705,-0.006292668,-0.048141084,0.179750816,-0.001393717,0.166058595,0.164480259,0.152612513,0.330726143,0.252929929,0.04880727,0.012681176,0.125538093,0.349062793,0.448116647,0.086413083,0.042725359
¼Ì½ã-¼ÌÃÃ,-0.018201296,0.015349734,0.118187263,0.115977511,0.350636629,-0.087790431,0.014338602,0.039576441,0.156509692,-0.250938094,-0.209292351,-0.068515566,0.054811975,-0.131312949,-0.035322172,-0.146278718,0.105101136,-0.165234284,-0.000946897,-0.015878797,-0.067800501,-0.152027302,0.000526158,-0.114942029,0.182201465,-0.229630542,-0.234644103,-0.033108455,-0.064817016,0.147187581,-0.472584551,-0.09936587,-0.296390482,0.143797327,-0.171489388,-0.178664486,-0.141449652,0.086552719,-0.01688003,0.081008586,0.092045181,0.146944763,0.293071506,0.2875971,0.137776291,0.076462794,0.202854829,0.28466416,0.294104199,0.405697589,-0.1920446,0.171982413,0.03249903,0.11729912,-0.038796002,-0.141002973,-0.231277646,-0.043680639,-0.038934492,-0.067949182,-0.277733236,-0.212985942,-0.288002995,0.024454426,0.022047196,0.136209539,0.006429622,0.047233665,0.287326908,0.079648001,-0.121897482,0.088204888,-0.094662664,0.04836091,0.127746993,0.215336254,0.190375004,0.127230675,0.127462953,0.193403277,-0.20798088,-0.264288899,-0.356206399,-0.408273344,-0.211367349,-0.09513032,-0.161279968,-0.249626321,0.007034456,-0.107856719,-0.180355208,-0.04623088,-0.069217477,0.139434569,0.234158384,-0.284336776,-0.129827728,-0.146342087,0.035027452,-0.197563579,-0.082692028,0.196097796,0.193417186,0.241318774,0.18992257,-0.141940719,-0.209054957,0.026678919,-0.090725639,0.027597754,-0.059390649,0.155446717,0.005694656,0.100217923,0.125647767,0.358648043,0.419598875,1,-0.05598526,0.033022997,-0.002743242,0.021454752,-0.124924984,0.047987422,-0.070791738,-0.016249943,-0.180344469,-0.245392481,-0.018112945,-0.028556199,0.031604439,0.076109781,0.245458291,0.193895055,0.152027875,-0.04179197,-0.100611713,-0.038482168,-8.64E-05,0.222282376,-0.174690613,-0.130252496
Ñø¸¸-Ñø×Ó,0.230938041,0.192263677,0.139724411,0.158592732,0.027988385,0.24921543,0.151436249,-0.05660152,0.088504542,0.176659314,0.169960215,-0.043911788,-0.181355395,-0.021036206,-0.024883245,0.229336412,-0.066701342,0.140023749,-0.089793586,0.029518645,0.014381714,0.166358921,-0.082855103,0.047193498,0.050777873,0.131247341,-0.089310297,-0.151668655,-0.077111571,-0.19191603,-0.092429228,-0.094391435,-0.142709161,-0.377406564,-0.235440799,-0.1287018,0.11620321,-0.128336799,0.012372356,0.174252254,0.039341988,-0.22202007,-0.274148683,-0.260856615,-0.011922595,-0.072641656,-0.030025036,-0.22910754,-0.28303371,-0.225988358,-0.071265694,-0.146858446,-0.230590484,-0.183551703,-0.255517966,0.006455115,-0.140433851,-0.228249206,0.019857782,-0.224991481,-0.145475939,-0.265764837,-0.31442807,-0.273598494,-0.262286374,-0.122000099,0.180130342,0.112435677,-0.051779025,0.082945463,-0.090097004,-0.097473949,-0.088737328,-0.286416576,0.02595777,-0.21305578,-0.00278172,-0.012175933,0.050822863,-0.037331493,-0.194850279,-0.11723449,0.177949168,-0.115596975,-0.292384592,-0.25239086,-0.308322986,-0.232749168,0.020568449,-0.024572794,0.198432867,-0.029687579,0.054405871,-0.225121542,-0.095281233,0.026456119,-0.10546169,0.022331347,-0.176377792,0.076724634,0.044625632,-0.191739949,-0.015684887,-0.180681905,0.016356386,0.021039852,-0.120612887,-0.098665363,-0.134758861,-0.249320591,0.245638968,0.06702396,0.218418266,-0.170273684,0.095180774,0.324825032,0.212256537,-0.05598526,1,0.711350464,0.807185983,0.392937515,0.494295491,0.140089877,0.487500423,0.268485535,0.099108897,0.170987994,0.074596475,-0.028017475,-0.033309183,0.111252489,-0.19150026,0.142041056,0.012540384,-0.076148037,-0.127390983,-0.016823057,0.132888955,-0.030981785,-0.023671718,0.132179741
Ñø¸¸-ÑøÅ®,0.28717554,0.154441584,0.341756413,0.186777381,0.125053548,0.111298688,0.128233059,0.048596617,0.101820868,0.022002419,0.113598196,-0.033757862,-0.048554851,-0.140863956,-0.007066858,0.107328814,-0.000843674,-0.041861807,-0.095678018,-0.045563374,-0.091358519,-0.041285291,-0.00452291,-0.093671761,0.023893144,-0.020575053,-0.152349186,0.060611632,-0.080224542,-0.150108399,-0.239183628,0.006177474,-0.153877859,-0.26868633,-0.390023744,-0.207795555,-0.047039697,-0.104408243,-0.177821062,0.23639621,-0.129053381,-0.111825773,-0.250574016,-0.11342013,-0.045163781,-0.068618016,-0.185084187,-0.203486105,-0.206402357,-0.20640141,-0.291426765,-0.049485284,-0.124637278,-0.14358616,-0.214512317,-0.138796331,-0.140289402,-0.208172724,-0.149044306,-0.084202045,-0.28256918,-0.228689587,-0.379863074,-0.202481167,-0.253126754,-0.219191153,0.086206887,0.159156952,0.030607919,0.146958232,-0.213137108,-0.179655348,-0.010482053,-0.224444206,-0.033614939,-0.172887396,0.019624345,0.0101386,0.167972569,-0.107562965,-0.158220846,-0.202986631,-0.064903437,-0.243026046,-0.070384118,-0.296106832,-0.164568935,-0.297709378,-0.143549247,-0.140255033,-0.030228651,-0.196231611,-0.081113724,-0.251456196,0.068496823,-0.155267395,-0.192246039,-0.044016312,-0.152745613,-0.079604392,-0.182277384,-0.252102908,0.057243852,-0.010366422,0.056829454,-0.121798669,-0.144196547,0.064826715,-0.109102117,-0.138330875,0.227377807,0.256203107,0.309063093,0.002815717,-0.052788692,0.330818379,0.169414938,0.033022997,0.711350464,1,0.682802246,0.59427412,0.363015583,0.35712358,0.445391015,0.307500028,0.128590466,0.296564159,0.143235156,0.081966097,-0.037197269,0.29089809,0.120289965,0.280026121,0.084170673,0.036480401,0.029091557,-0.009672775,0.107134484,0.094804793,0.01429804,0.131193509
ÑøÄ¸-Ñø×Ó,0.142879585,0.040537508,0.054829295,0.072916563,-0.104671819,0.198544073,0.056982546,-0.023694809,0.092071623,0.135865241,0.074159123,0.044974199,-0.147292229,-0.058588189,-0.116711626,0.145526959,-0.104604511,0.071757912,-0.1158641,-0.094959191,0.007984544,0.15732139,-0.042138368,0.111050874,-0.000124048,0.160722114,-0.037822329,-0.100114567,-0.048159069,-0.173937862,-0.151581501,-0.08405977,-0.179659631,-0.347861739,-0.286587185,-0.163204776,0.022801773,-0.174624475,-0.071327837,0.077829464,-0.118020007,-0.209734017,-0.299253647,-0.27195086,-0.023252767,-0.029900475,-0.093130636,-0.156959421,-0.228880982,-0.174509093,-0.204758744,-0.145096705,-0.305817179,-0.168813827,-0.160317645,-0.066361475,-0.161325418,-0.216870066,-0.067851788,-0.19913012,-0.156805245,-0.196842492,-0.300723757,-0.26587781,-0.217490833,-0.132679697,0.078333517,0.066731298,-0.098026435,-0.034529509,-0.077902599,-0.089825071,-0.078157848,-0.183126744,-0.084656004,-0.201584867,-0.035718047,-0.017987405,-0.005321914,-0.093753231,-0.144390843,-0.219928111,0.083272298,-0.076187127,-0.244727441,-0.19690887,-0.221362422,-0.19298277,0.067726928,-0.004791401,0.170403673,0.010446965,0.115775808,-0.080084753,-0.025747713,0.073646553,0.020788923,0.018887527,-0.087209013,-0.014269087,0.020913063,-0.14638489,0.133616613,-0.150024801,0.064235346,0.013272693,-0.115585347,-0.052372422,-0.128605919,-0.181063992,0.198523761,0.073032276,0.216446562,-0.118180647,0.045569379,0.388882431,0.233443723,-0.002743242,0.807185983,0.682802246,1,0.464466921,0.444744753,0.144142384,0.48165525,0.255300528,0.092039546,0.129490234,0.065884503,-0.115329493,0.061150889,0.259357604,-0.079271203,0.214284193,0.174983226,0.043434046,-0.016319016,0.040048747,0.259564498,0.106092249,0.042321703,0.139285292
ÑøÄ¸-ÑøÅ®,0.292935944,0.127845309,0.289977007,0.295288563,0.17766877,-0.017876844,0.008805053,0.214520102,0.069887508,0.06561342,0.106603088,0.053085315,0.080053901,0.016010717,0.150737354,0.07662304,0.012692713,-0.206892702,-0.212368305,-0.066997626,-0.25355181,-0.18020243,-0.062545871,-0.22541156,-0.053872721,0.000983439,-0.159512835,0.122680573,-0.149837344,-0.069930869,-0.251191388,0.056829027,-0.084551576,-0.133262389,-0.409523666,-0.107015899,-0.067410383,-0.030025572,-0.105822105,0.312497514,-0.201457576,-0.03005342,-0.194467461,0.004367857,-0.069748453,0.053103264,-0.30297233,-0.230027617,-0.202666043,-0.196553218,-0.410616991,-0.029396315,-0.005408123,-0.116644659,-0.181789786,-0.287508033,-0.151714716,-0.117347973,-0.230202049,-0.060394064,-0.2475894,-0.283482177,-0.296680363,-0.187934574,-0.243252765,-0.301414687,0.06200767,0.218342756,0.038852185,0.304195272,-0.206754361,-0.218222944,-0.132561103,-0.199187528,-0.220875767,-0.176033519,-0.063733076,0.081452178,0.224610718,-0.043840828,-0.036519489,-0.321860709,-0.057529414,-0.145553283,-0.013310121,-0.224273271,-0.102294458,-0.194648567,-0.261654858,-0.144082321,-0.136526976,-0.265892474,-0.098225074,-0.252156024,0.083880953,-0.304552014,-0.139938534,-0.135104317,-0.133953883,-0.065397829,-0.318710449,-0.266546008,-0.014541636,0.00417678,0.056352825,-0.233725904,-0.103216848,0.087560288,-0.024593931,-0.128290365,0.241544964,0.265856076,0.426707782,0.16537565,-0.10764357,0.122835416,0.081977534,0.021454752,0.392937515,0.59427412,0.464466921,1,0.21848973,0.47656585,0.511945414,0.334830092,0.149087648,0.27719129,0.176860307,0.168569525,-0.027693546,0.359828041,0.059918573,0.33577709,0.074912251,0.125083269,0.038333706,0.052607486,0.049224055,0.111301017,0.012132282,0.15725927
Òå¸¸-Òå×Ó,0.150692785,0.193395583,0.02745953,0.006964347,-0.042842837,0.397492261,0.13915992,-0.193579129,0.051750801,-0.014807857,-0.050164165,-0.215561037,-0.263808762,-0.119268594,-0.152447291,-0.161413863,-0.212313625,0.149030976,-0.210835329,-0.091938466,-0.092871711,0.143811568,-0.104320673,0.00778792,-0.280086281,0.318711276,0.022155561,-0.154632209,-0.031822529,-0.148214001,0.020694004,-0.008389087,-0.157336502,-0.350505418,-0.187675949,-0.241818511,0.014756614,-0.320125437,0.16932731,0.030575767,-0.078388539,-0.253326995,-0.228585798,-0.283576295,-0.031448349,-0.202779298,0.07127785,-0.065499482,-0.387188416,-0.270299734,-0.010652913,-0.145140087,-0.313103052,-0.237643429,-0.092714661,-0.083233318,-0.291102711,-0.116860989,0.003085933,-0.016665228,-0.085159364,-0.185721288,-0.2026328,-0.311411931,-0.267439218,0.064189312,0.22226989,0.199338315,0.040289434,-0.012304109,-0.041533522,0.123073617,-0.125110315,-0.127954881,-0.103967225,-0.037604837,-0.008919662,-0.097844702,-0.095933378,0.019771401,-0.086472951,-0.057327885,0.294503987,0.09544661,-0.145512411,-0.104067753,-0.147250595,-0.029671363,0.244969077,0.294709407,0.170746826,-0.012184817,0.202694264,0.131263815,-0.071452678,0.083213213,0.018010858,0.18053278,-0.05697737,0.130407081,-0.029329336,-0.097740637,-0.09896871,-0.244951503,-0.091520834,-0.044181744,-0.118649048,-0.146424023,-0.172499611,-0.211448938,0.032438308,0.021241133,-0.047653064,-0.145299193,0.120588721,0.067517865,-0.005592678,-0.124924984,0.494295491,0.363015583,0.444744753,0.21848973,1,0.40512172,0.658869058,0.525090977,0.287935693,0.287581165,0.12806612,0.019934626,0.116904174,-0.002282865,-0.184729557,-0.021280434,0.037038204,-0.140973823,-0.106917538,-0.009235179,0.172114815,-0.075599269,0.06468441,0.050011415
