Column1,±íÉ©-±íÐ¡Êå,±íÊå-±íÖ¶,±íÐÖ-±íµÜ,±íÐÖ-±íÃÃ,±í½ã-±íµÜ,±í½ã-±íÃÃ,²®¸¸-Ö¶Å®,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶Å®Ðö,²®¸¸-Ö¶×Ó,²®Ä¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ôø×æÄ¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËï×Ó,´Ó×æ¹Ã-´ÓÖ¶Ëï,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æÄ¸-´ÓËï×Ó,ÐÖ-µÜ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Ä¸Ç×-Ç×Éú×ÓÅ®,Ä¸Ç×-·ÇÇ×Éú×ÓÅ®,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ_1,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸×ÓÅ®-Í¬¸¸ÒìÄ¸×ÓÅ®,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,µÜÏ±-²®,·ò-ÆÞ,·ò-ÆÞ_2,³ö¹ìÕß-µÚÈýÕß,·ò-ÆÞ_3,¸¸-Å®,¸¸-×Ó,¸ß×æ¸¸-ÐþËï,¸ß×æÄ¸-ÐþËï,¹«¹«-¶ùÏ±,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¹ÃÄ¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹Ã-É©,¹Ã¸¸-Ö¶Å®,¹Ã¸¸-Ö¶×Ó,Ç×¼Ò-Ç×¼Ò,¼Ì¸¸-¼ÌÅ®,¼Ì¸¸-¼Ì×Ó,¼ÌÄ¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼ÌÍâ×æ¸¸-¼ÌÍâËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼ÌÍâ×æÄ¸-¼ÌÍâËï×Ó,¼ÌÐÖ-¼ÌµÜ,¼ÌÐÖ-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼Ì½ã-¼ÌÃÃ,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æ¸¸-¼ÌËï×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±íÐÖ-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,¾Ë¸¸-ÍâÉûÅ®,¾Ë¸¸-ÉûÏ±,¾Ë¸¸-ÉûÅ®Ðö,¾Ë¸¸-ÍâÉû,¾Ë¹«-ÉûËï,¾ËÄ¸-ÍâÉûÅ®,¾ËÄ¸-ÍâÉû,ÃÃ·ò-ÆÞÐÖ,ÃÃ·ò-ÆÞ½ã,Ä¸-Å®,Ä¸-×Ó,ÆÅÆÅ-¶ùÏ±,Ô­Åä-µÚÈýÕß,Èý´ÓÐÖ-Èý´ÓµÜ,Êå¸¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,ÊåÄ¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,Êå-É©,¼ÌÄ¸-¼Ì×ÓÅ®,¼ÌÄ¸-¼Ì×ÓÅ®_4,ÌÃ²®-ÌÃÖ¶,ÌÃÐÖ-ÌÃµÜ,ÌÃÐÖ-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ½ã-ÌÃÃÃ,ÌÃ½ã·ò-ÌÃÄÚµÜ,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÍâÔø×æ¸¸-ÍâÔøËï,ÍâÔø×æÄ¸-ÍâÔøËï,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,Íâ×æÄ¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,ÐÖ-µÜ_5,ÐÖ-ÃÃ,ÐÖÆÞ-µÜÆÞ,Ñø¸¸-ÑøÅ®,Ñø¸¸-Ñø×Ó,ÑøÄ¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÒÌÄ¸-ÍâÉûÅ®,ÒÌÄ¸-ÍâÉû,ÒÌÆÅ-ÒÌÉûËï,ÒÌ¸¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,Òå¸¸-ÒåÅ®,Òå¸¸-Òå×Ó,ÒåÄ¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,Òö²®Êå-ÒöÖ¶,Ô­Åä-¼ÌÊÒ,ÔÀ¸¸-Å®Ðö,ÔÀÄ¸-Å®Ðö,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,½ã-µÜ,½ã-ÃÃ,½ã·ò-ÃÃ·ò,½ã·ò-ÆÞµÜ,ÐÖ-µÜ_6,×å²®Êå-×åÖ¶,×åÐÖ-×åµÜ,×å½ã-×åÃÃ,×æ¸¸-ËïÅ®,×æ¸¸-Ëï×Ó,×æÄ¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æÏÈ-ºó´ú
ÐÖÆÞ-µÜÆÞ,0.114457251,-0.097947551,0.235928119,0.156355155,0.295749194,0.139027837,-0.186261839,-0.128726354,0.035653258,-0.176116895,-0.123307309,-0.124891522,-0.053047776,-0.315337543,-0.209484113,-0.060671375,0.093604116,-0.095223989,-0.249468958,-0.15240431,-0.1764851,0.023293682,-0.087877153,-0.108619699,-0.018894819,0.132605573,0.010215828,-0.082692021,0.186600688,0.203755382,0.146070486,0.183284821,0.050189283,0.078507531,-0.066998766,-0.191801361,-0.198034139,-0.015125999,-0.097764877,0.216809949,0.213777904,0.122973875,0.318619529,0.068926256,-0.008497337,-0.043923539,0.062570761,-0.080298949,-0.062393876,0.207571581,-0.114438768,-0.021883915,0.250946277,0.009901867,-0.054793601,0.208849862,-0.108909922,-0.308323156,-0.06458785,-0.143631298,-0.03118952,-0.038296397,-0.064214134,-0.297363962,-0.211110277,-0.063643429,0.020049466,0.151258452,0.205812073,0.238324989,0.064302303,-0.142313538,0.005414661,-0.104554974,-0.224031017,-0.094161041,-0.093308268,0.273941624,0.165594969,-0.003961155,-0.0626769,0.106294213,0.013051027,-0.138452316,-0.075515703,0.065225917,0.134593517,0.202607844,0.147786494,-0.155107026,-0.19548504,-0.166012387,0.129378598,0.273328653,0.083815813,0.252259222,0.114190524,-0.260630811,-0.161884614,-0.147063249,0.019924914,0.042067668,-0.028100186,0.015365079,-0.139942287,0.127302333,-0.036935471,1,-0.215648571,-0.303873029,-0.157579687,-0.316819568,0.161929688,0.330489651,0.288543571,0.101001604,-0.040637231,-0.069341804,0.135795045,0.016356136,-0.021583929,-0.045466941,0.001343272,-0.053593701,-0.124207535,0.007585268,-0.088325545,0.005980502,0.134106222,-0.074761612,-0.035725622,0.04306879,0.354763808,0.247331085,-0.175187103,-0.065658897,-0.060294965,0.057685315,-0.069554313,-0.041467289,0.15787012,-0.225421852,-0.132199986
Ñø¸¸-ÑøÅ®,-0.411111008,-0.245785839,-0.514858794,-0.367193981,-0.264781651,-0.300518955,0.290535731,0.204826296,0.005882556,-0.107088811,0.063447287,0.211724508,-0.098743196,-8.76E-05,0.110869889,-0.003613529,-0.04268471,-0.164579937,-0.203797439,0.350765509,-0.264341525,-0.291189774,-0.196960147,-0.076351754,0.146668761,-0.115738913,-0.277372465,-0.043948571,-0.233653642,-0.132745634,-0.085265048,0.332159359,0.05345728,0.042165355,0.111598162,0.397178431,0.422931965,-0.118116909,0.093032778,0.108854142,-0.351574592,-0.289632853,-0.369670754,-0.115639137,0.271025636,0.315305004,-0.02940807,0.258174754,-0.263680346,-0.057927898,0.469951183,-0.045867326,-0.045983968,0.251101574,0.282339899,-0.087486911,0.142115118,-0.002691671,-0.274425877,0.342718472,0.184970364,0.472266806,0.021541725,-0.01001354,0.197215163,-0.115185957,-0.336006289,-0.24378438,-0.221370491,-0.40084859,0.250859964,0.239203608,-0.105124927,0.28365222,-0.053713459,0.402118039,0.078627523,-0.240050569,-0.220369907,0.14575971,0.3176542,0.274580291,0.090139508,-0.046197551,0.510698726,-0.100584166,0.174278435,-0.10125914,-0.02129691,-0.126503134,0.242091349,-0.231665712,-0.009394133,-0.242963923,-0.060660307,-0.09430916,-0.217314839,-0.293295881,-0.258009631,-0.348173076,-0.04087978,0.015251034,0.239392733,0.014180609,-0.182573441,0.233025772,0.385827822,-0.215648571,1,0.630869513,0.324610662,0.158298547,-0.299628457,-0.271706179,-0.213030318,-0.108944997,0.291487139,0.252103993,-0.104730387,0.294486953,0.075551258,0.114077371,0.038598484,0.120625471,0.142038569,-0.268706831,-0.157148504,0.127872792,0.014876638,-0.264570145,0.225522472,0.39192246,-0.153492308,-0.220874758,-0.198776453,-0.358102384,-0.251264563,-0.231402103,0.256229482,-0.207840476,0.124570787,0.394707757,-0.039901786
Ñø¸¸-Ñø×Ó,-0.318272664,-0.272693091,-0.328836143,-0.383502229,-0.353854804,-0.463918859,0.081810829,0.112035484,-0.049561557,0.130527967,-0.193737168,0.230627568,-0.12125391,0.266937004,0.068393163,-0.101197522,-0.272912119,0.127421176,-0.024852961,0.221971914,-0.068949038,0.004672876,0.035100446,0.064788624,0.205223204,0.179436283,-0.060288854,-0.012135923,-0.25173282,-0.256177877,-0.096866127,-0.000313752,-0.171633086,-0.055449596,0.044599362,0.190054718,0.44235076,-7.55E-05,-0.037990785,-0.04706727,-0.431122531,-0.323912957,-0.356716452,-0.413986816,0.148035617,0.309124833,-0.196154413,0.239218885,-0.309144898,-0.189566108,0.473732533,0.123218202,-0.127916339,0.428100794,0.089906333,-0.016500723,-0.099986506,0.062457261,0.14894663,0.514650459,0.276360209,0.201198812,-0.134493604,0.173532992,0.105000794,0.104717776,-0.277203745,-0.442408987,-0.187173005,-0.441016912,0.092222711,0.272014498,-0.215896847,0.34713744,-0.079208274,0.230819863,0.152902443,-0.303970891,-0.469538548,-0.196325905,0.309651234,-0.016153295,-0.046058935,0.189296476,0.227045735,-0.028743442,-0.02031826,-0.153934778,0.023347431,0.031740545,0.329694548,0.086139075,0.173686847,-0.171581855,0.038375095,-0.327163159,-0.422227515,0.106442106,-0.183126545,-0.05611731,-0.078043489,-0.165795237,0.239107249,-0.240590034,-0.08458377,0.424378463,0.379290117,-0.303873029,0.630869513,1,0.306723146,0.412532518,-0.259295713,-0.398141565,-0.270945978,-0.333294183,0.212157416,0.278049308,-0.226278697,0.064959818,0.050104881,0.017187515,0.006704062,0.113084519,0.087399325,-0.331070899,-0.099008354,-0.146125946,-0.120329107,0.136466039,0.260385088,0.079933015,-0.374328955,-0.402163716,0.11343885,-0.052585562,0.078568173,-0.342482734,0.08502834,0.036013222,-0.124121161,0.4693962,0.020069295
ÑøÄ¸-ÑøÅ®,-0.211991187,-0.100930106,-0.316304372,-0.224200577,-0.114056955,-0.053090893,0.204374362,0.093528608,0.046314193,0.015250775,0.136184593,0.352802949,0.264496245,0.106276527,0.068465121,0.221442344,0.135898932,-0.013618387,-0.141736977,-0.049842809,-0.072732136,-0.079258915,0.061203181,0.019604562,0.29708505,-0.141026841,-0.1233357,0.114383482,-0.126136428,-0.030526635,-0.196653905,-0.077054313,0.162598683,0.007747432,-0.022082082,0.234934496,0.240334059,-0.054354119,0.09238094,0.075191827,-0.251095075,-0.171441748,-0.259218646,0.00979021,-0.064307942,-0.041247869,-0.137676433,-0.177567493,-0.187360909,-0.194385405,0.148397708,0.139427119,0.084251724,0.140632533,0.217451934,0.016999297,0.272795641,0.107853143,-0.065744879,-0.09881,-0.121989673,-0.075518785,0.146944392,0.063516272,0.160860935,0.013311208,-0.115079141,-0.009684483,-0.237710539,-0.137739062,-0.127667063,0.017748563,-0.088654432,-0.125098185,-0.108172473,-0.164041217,-0.252508966,-0.308463044,-0.25330212,0.148134669,0.476862701,0.132109705,0.025726524,-0.05857284,-0.087865589,-0.060866074,0.109470809,0.086286441,-0.083137654,-0.109513105,0.248933474,-0.106691626,0.114336657,-0.112540934,-0.14507366,-0.046040244,-0.266265604,-0.183497856,-0.124630997,-0.084357147,0.061317735,0.125286288,-0.003366028,0.399546736,0.11408428,-0.114690616,-0.186905295,-0.157579687,0.324610662,0.306723146,1,0.411441047,-0.088354013,-0.131640234,-0.001974928,-0.177979715,-0.049643504,-0.100403787,0.02305639,-0.134029361,-0.276132975,0.345461667,0.257161003,0.459552941,0.433079609,-0.138383927,0.007831085,0.006410061,0.027441765,-0.178909764,-0.164085729,-0.081473834,-0.134977505,-0.137906634,-0.019135871,-0.184074567,-0.226262062,-0.173841327,0.357336254,-0.072134746,0.029137721,0.067644044,0.212756926
ÑøÄ¸-Ñø×Ó,-0.198913708,-0.128961739,-0.272754841,-0.355248023,-0.389175703,-0.303806037,0.069470704,0.17432017,0.214738439,0.30623376,-0.029820009,0.235353995,0.211575552,0.521759242,0.332790414,0.264241362,-0.063025428,0.241273811,-0.017180166,-0.071599536,0.155451058,0.246451914,0.247271034,0.358825526,0.25835079,0.154495185,0.197322586,0.25646028,-0.128590829,-0.126015186,-0.182411683,-0.184845598,0.010996665,-0.041693858,0.100548915,0.066269043,0.468824302,0.114781524,0.109447039,-0.132942623,-0.343585345,-0.293361084,-0.306538512,-0.234153977,-0.296837845,-0.118273403,-0.284191475,-0.21448649,-0.157952982,-0.198038302,0.080570167,0.319728383,-0.147209544,0.144405503,-0.027258253,-0.072640646,0.037870477,0.093046169,0.223772059,0.100323329,0.034807528,-0.204887085,0.138136687,0.391716307,0.267682308,0.450601267,-0.046809724,-0.252070199,-0.266969005,-0.260462079,-0.329348569,0.049593414,-0.148734931,-0.135779898,0.026505848,-0.179097768,-0.237534122,-0.319730983,-0.32473267,-0.05701433,0.27812956,0.021751423,-0.073877783,-0.023561233,-0.191892344,0.010690007,-0.113874148,-0.056239576,-0.14229587,0.039718864,0.178046871,0.138039957,0.248299666,-0.323350395,-0.304365699,-0.321469422,-0.281583327,0.161999526,0.109545654,0.123805365,-0.022871286,-0.016262031,-0.082920136,0.030852127,0.240548104,-0.02709238,-0.221216663,-0.316819568,0.158298547,0.412532518,0.411441047,1,-0.228915189,-0.299948125,-0.34648322,-0.284065488,-0.120242669,-0.200769617,-0.085092373,-0.3867459,-0.346221846,0.129016341,0.262640977,0.234201732,0.284087657,-0.240421916,0.157885437,-0.089854506,-0.22632019,0.084580456,-0.176706736,-0.337013631,-0.321215652,-0.20855259,0.350001206,0.045429847,0.07982475,-0.146958079,0.248007722,0.160250503,-0.122815883,0.222324302,0.482190466
ÒÌ±íÐÖ-ÒÌ±íµÜ,0.377974679,0.275393052,0.34869593,0.248673366,0.388612145,0.456816272,-0.44612269,-0.406620874,0.108621961,-0.067886851,-0.121817856,-0.287724997,-0.011352148,-0.168773725,-0.117628015,0.017193819,0.194603871,0.08501723,-0.262426083,-0.436901138,-0.082809619,-0.006950099,-0.053839553,-0.05506448,-0.25578739,0.020664289,-0.104341246,-0.00770627,0.197856258,0.050310897,-0.168311275,-0.173673751,-0.254182166,-0.108010555,-0.374388359,-0.323545161,-0.265733914,0.116004486,0.046552749,-0.062855456,0.371747564,0.316118866,0.24504417,0.147135985,-0.079145075,-0.202658538,-0.156054259,-0.398864777,-0.026356567,0.11744246,-0.313188711,0.0478321,0.11285966,-0.124285937,-0.126408673,0.174207101,-0.100227096,-0.145483161,-0.040943069,-0.305465699,-0.139379279,-0.101436773,-0.04216935,-0.131438377,-0.396972584,-0.098928733,0.30102176,0.304797296,0.161401854,0.617828753,0.015718553,-0.378392019,0.01520161,-0.085495433,-0.024727644,-0.279734255,-0.169858269,0.211928248,0.088498201,0.17154324,-0.130597247,-0.053934606,-0.291711136,-0.209178504,-0.202983186,0.051793833,-0.14514383,0.093645472,-0.114114921,-0.199594782,-0.055747544,-0.098835264,0.043883394,0.25769596,0.176538818,0.149956831,0.186905474,-0.111148776,0.155739173,0.044196561,0.108847003,0.142886219,0.038465043,0.225345518,0.144514024,-0.019466266,-0.312720985,0.161929688,-0.299628457,-0.259295713,-0.088354013,-0.228915189,1,0.43675032,0.391193069,0.442116602,-0.023907761,-0.001960472,0.333416133,-0.074232816,0.052671958,0.065388601,0.181649784,-0.131429854,0.082177445,0.091591095,-0.174826413,0.107140964,0.177802755,-0.081041459,-0.095278643,-0.147058639,0.449159555,0.313893653,0.00713458,0.231976264,0.057277603,0.164904348,-0.11838477,0.144240992,-0.067587814,-0.097480199,0.077405137
ÒÌ±íÐÖ-ÒÌ±íÃÃ,0.310826351,0.16631868,0.321413161,0.38221702,0.474694103,0.369438675,-0.265517626,-0.359849556,-0.026912985,-0.236974564,-0.075176692,-0.299727346,-0.04890172,-0.373284572,-0.278818069,-0.040645357,0.195789192,-0.167745567,-0.233161347,-0.327398853,-0.036694285,-0.050857283,-0.129695422,-0.110980765,-0.269210059,-0.254986928,-0.18384482,-0.196077024,0.121317798,0.136805235,-0.043200082,-0.021110476,-0.030186875,0.077488793,-0.228816377,-0.269785884,-0.42009298,0.019702898,-0.058003299,0.029863491,0.416915154,0.493242615,0.253757809,0.309389831,-0.190476139,-0.170893604,-0.061454219,-0.239541233,0.096436863,0.268907419,-0.314304988,0.07582496,0.391060329,-0.096284036,-0.032709143,0.337970015,-0.039121946,-0.152919987,-0.111417823,-0.351390734,-0.185591558,-0.020431585,-0.025643904,-0.268066144,-0.376343698,-0.241021869,0.160965807,0.465021039,0.226079741,0.486664408,0.065967512,-0.331484487,0.091426556,-0.192710002,-0.179271127,-0.202338285,-0.153704304,0.289160124,0.26065394,0.056035475,-0.230547486,-0.038778724,-0.041521654,-0.140401059,-0.210625333,0.074344006,-0.028274431,0.259386639,-0.01256349,-0.144960767,-0.094705805,-0.23796451,-0.089562854,0.320254828,0.043102463,0.372885114,0.179416418,-0.241992893,-0.032374386,-0.041875525,0.05122735,0.196082436,-0.032720457,0.16022635,-0.103887763,-0.20310602,-0.186188175,0.330489651,-0.271706179,-0.398141565,-0.131640234,-0.299948125,0.43675032,1,0.47720945,0.340093563,-0.140471364,-0.072541754,0.287027968,0.077426094,0.026269515,0.049436356,0.112848522,-0.025647122,0.074938871,0.1488594,-0.120399812,0.001121454,0.139118747,-0.13844136,-0.192826277,0.030573642,0.498603531,0.374099061,-0.195214332,0.018747642,-0.157612997,0.124024531,-0.110532438,0.16675519,0.187381364,-0.330549649,0.007583974
ÒÌ±í½ã-ÒÌ±íµÜ,0.083077336,0.134642943,0.21136801,0.212764238,0.597346084,0.311911352,-0.126968345,-0.230098901,-0.093528633,-0.132079465,0.093924331,-0.085242855,-0.015639058,-0.276800803,-0.227348534,0.021609435,0.204143068,-0.01449519,-0.185297292,-0.132497126,0.013866728,-0.146153897,0.03850678,-0.152383201,0.012371028,-0.111533354,-0.16970444,-0.126431317,0.295664734,0.192639709,-0.049610137,-0.043923922,-0.007203965,-0.07916122,-0.26536573,-0.054745266,-0.319092641,-0.012910768,-0.078366025,0.056969832,0.362222089,0.31962228,0.298109073,0.262311594,0.165988328,-0.157242099,-0.049017443,-0.139479441,-0.055466207,0.033813494,-0.175659533,-0.024227655,0.240300288,-0.128458483,0.213034157,0.177199449,0.075974145,-0.161388758,-0.139462481,-0.318670744,-0.122307041,-0.062986164,0.030908891,-0.353621823,-0.297930035,-0.268098481,0.007062732,0.185964732,0.274952168,0.323334832,0.031646504,-0.208748687,-0.095128476,-0.162506833,-0.226633378,-0.149886928,-0.141363109,0.091188893,0.109755511,-0.025130729,-0.097434432,0.071369852,-0.002337514,-0.150684416,-0.101424515,0.070362949,0.303087118,0.214414389,-0.063905353,-0.10931315,-0.018100701,-0.085264763,0.016537923,0.372289208,0.277957626,0.364767394,0.05760206,-0.155587442,-0.247902151,-0.127965014,0.064338887,0.222234186,-0.017071724,0.304775621,-0.180513682,-0.12597843,-0.194566157,0.288543571,-0.213030318,-0.270945978,-0.001974928,-0.34648322,0.391193069,0.47720945,1,0.086914054,-0.07885146,-0.060692863,0.090784224,0.128511312,-0.048432197,-0.016275013,0.002316229,-0.01605181,-0.012571519,0.028032309,-0.127034567,-0.008348759,0.116193568,-0.153897292,0.020479646,-0.039086171,0.218088055,0.146897464,-0.15560709,-0.121264922,-0.175522649,0.153578031,-0.021777768,0.015274458,0.052966314,-0.185819412,-0.136360033
ÒÌ±í½ã-ÒÌ±íÃÃ,0.411292326,0.320463562,0.429215933,0.360810003,0.30486534,0.370636662,-0.211451399,-0.231777982,-0.097906118,-0.196893529,0.001092338,-0.154084713,0.046211172,-0.323566875,-0.059803873,-0.02958692,-0.040070589,-0.368966178,-0.145021374,-0.197855553,-0.262225123,-0.174496262,-0.268194821,-0.266368671,-0.355854249,-0.169450303,-0.157024158,-0.165350249,-0.146753278,-0.060173423,-0.019444527,0.016679993,-0.142476701,-0.117500062,-0.278960835,-0.084149222,-0.25519544,-0.126819167,0.100687081,0.113659779,0.411825017,0.199563244,0.273165365,0.271847688,0.002596339,0.087865483,0.074485446,-0.122421088,0.096777036,0.166628015,-0.248268066,-0.350986093,0.024926088,-0.237472093,-0.075487582,0.012118867,0.074423358,-0.010328422,-0.220670432,-0.191631889,-0.106133543,0.169120355,-0.064624554,-0.180138925,-0.096243908,-0.179453522,0.271695683,0.454790718,0.288216418,0.37646571,0.206384268,-0.210923389,0.200903482,0.037345365,0.180280325,0.019159208,0.074193621,0.406729598,0.421145916,0.231661403,-0.056714474,8.39E-05,-0.27145144,-0.175357799,0.009498043,-0.069012215,-0.11897167,-0.0171407,0.126317971,-0.259712946,-0.29762298,-0.1377389,-0.275960057,0.029549913,-0.002808331,0.189660664,0.333044043,-0.218337692,0.126493196,0.07882371,0.172376113,-0.049073645,-0.067707043,0.158712648,0.258268048,-0.116656977,0.000770468,0.101001604,-0.108944997,-0.333294183,-0.177979715,-0.284065488,0.442116602,0.340093563,0.086914054,1,0.160322588,0.207564269,0.470422075,0.20971303,0.23620227,-0.034133133,-0.036940001,-0.07309361,-0.028030832,0.136129425,-0.175738914,0.200893926,0.271884985,-0.141317636,-0.050700047,0.189679799,0.324434762,0.311724767,-0.245315507,0.114948638,0.042275845,0.199476042,-0.146843036,-0.196213363,0.042552385,-0.251544344,-0.184927589
ÒÌÄ¸-ÍâÉûÅ®,-0.122265734,-0.229305189,-0.130273523,-0.271485881,-0.081386608,-0.117954924,0.057084829,0.018041219,-0.057412193,-0.108451116,-0.056484497,0.209737765,0.068739756,-0.151265026,0.112673024,-0.018894041,-0.16099383,-0.049960768,-0.023326117,0.284723014,-0.2179827,-0.412131413,-0.419669157,-0.193607999,-0.042758439,-0.049310412,-0.223064422,-0.252432019,-0.145600648,-0.176533341,-0.116618747,0.101525539,-0.266506723,-0.08415723,-0.181897085,0.084646736,0.081295326,-0.255547261,-0.054446438,0.12976024,-0.090494154,-0.262904495,-0.08086842,-0.123065404,0.595721379,0.716411547,-0.072434919,0.347082672,-0.166200315,-0.162068405,0.294623049,-0.305848816,-0.044561892,0.197616561,0.140494126,0.015142652,0.015906266,0.013547175,-0.239592774,0.202938596,0.302191866,0.382707106,-0.198839184,-0.232707328,0.048351748,-0.277448376,-0.098440041,-0.151590462,0.104434519,-0.060378478,0.568812635,0.066519969,0.067234588,0.471195031,0.055789127,0.540789417,0.319149404,-0.117315234,-0.064531806,-0.007472019,0.214337136,0.137631024,-0.144006965,-0.117213185,0.497467414,-0.079795962,0.142393558,-0.151142692,-0.0920545,-0.137574141,0.03796727,-0.190633355,-0.06508254,-0.027456953,0.367571611,-0.053593047,-0.101619479,-0.165950099,-0.188252625,-0.18333492,0.094488273,-0.162698535,0.402770263,-0.080474013,0.096104883,0.279347733,0.373942375,-0.040637231,0.291487139,0.212157416,-0.049643504,-0.120242669,-0.023907761,-0.140471364,-0.07885146,0.160322588,1,0.606116907,0.125820087,0.364527723,0.474562312,-0.021914104,-0.117817346,0.076998146,-0.049802206,-0.169514289,-0.307914548,-0.071605528,0.074914558,-0.057601726,0.369834313,0.31748241,-0.052072435,-0.173524704,-0.272869837,-0.129683865,-0.048496886,-0.203318461,0.145949972,-0.111807838,0.017915886,0.32789223,-0.256482083
ÒÌÄ¸-ÍâÉû,-0.062565229,-0.143660429,0.021050911,-0.051581518,0.031444037,-0.171008779,0.09967986,-0.023850962,-0.147129848,0.009365379,-0.066969316,0.276844152,-0.141889307,-0.19747397,-0.1219366,-0.159470722,-0.356197133,-0.257808643,0.026788067,0.170963644,-0.211891718,-0.276018659,-0.339377485,-0.330086734,-0.135220926,-0.041252797,-0.212176711,-0.325540388,-0.20437812,-0.293072085,-0.003323235,0.02317378,-0.318604646,-0.140427582,-0.141678947,0.012666417,0.00197782,-0.252909849,-0.140622406,0.089593278,0.092573551,-0.053524403,0.122249808,-0.218964089,0.376701052,0.610381072,0.123422994,0.442579842,0.074730694,-0.151814885,0.225917921,-0.307991587,-0.137301569,0.114330177,0.010266528,-0.071954681,-0.162117763,0.121360067,-0.174835106,0.196486495,0.31138255,0.305161851,-0.346179776,-0.219747581,-0.075370275,-0.252852337,0.113110975,-0.003120533,0.232252546,-0.073422483,0.554465755,0.084532791,0.222896854,0.809548237,0.216038403,0.581827839,0.768693408,-0.034632779,0.130054199,-0.154661496,0.170891527,0.053566055,-0.087236313,-0.042154979,0.325938067,-0.101594309,-0.052267184,-0.167158217,0.10303138,-0.049506724,0.00641925,-0.063630954,-0.131642966,-0.059046238,0.144787592,-0.067571935,-0.157561046,-0.094962892,-0.241465277,-0.076124427,0.060308363,-0.308602865,0.160010501,-0.182976848,-0.005656269,0.237639543,0.429316521,-0.069341804,0.252103993,0.278049308,-0.100403787,-0.200769617,-0.001960472,-0.072541754,-0.060692863,0.207564269,0.606116907,1,0.198568273,0.492580041,0.817931778,-0.071371009,-0.236645956,-0.071695535,-0.049220299,-0.015508501,-0.292607131,-0.093889608,0.04585261,-0.021779984,0.383255636,0.233306192,-0.059211568,-0.184696641,-0.293754889,-0.102085993,-0.087511533,-0.327433326,-0.147347109,-0.185079429,-0.08921539,0.238733279,-0.316093055
